230.3826	1.7615	673.147	2	1422.532	8.905	6.570	10.460	31.414	3.511	27.903	180
231.4962	8.8997	672.331	2	1345.552	8.558	8.520	8.970	33.329	7.561	25.768	80
243.815	1.6873	666.035	2	1153.613	9.023	7.080	12.100	31.556	4.894	26.663	26
244.7371	7.0369	665.076	1	1161.514	7.625	8.460	7.870	36.922	4.794	32.128	9
236.725	10.4067	669.044	2	1237.086	8.114	9.580	8.210	36.638	23.409	13.229	170
240.038	14.1796	666.599	2	1377.878	8.923	9.650	8.900	35.941	4.081	31.860	32
226.7025	17.4833	674.308	2	703.968	9.586	11.410	8.210	14.754	4.390	10.363	182
234.4118	17.0208	670.331	2	1234.642	8.546	9.360	8.230	31.088	6.544	24.545	43
240.1167	23.1308	667.190	2	1319.769	8.513	8.250	9.610	34.150	7.660	26.490	57
248.5036	20.7727	662.769	1	1428.312	8.446	8.770	8.600	35.225	24.031	11.194	128
199.6191	3.2762	682.262	1	1599.906	9.076	8.380	8.840	41.644	25.415	16.229	9
224.5656	2.6056	674.629	1	1030.841	8.150	7.680	8.250	26.501	7.005	19.496	140
207.3687	2.8733	679.879	1	1285.507	8.278	8.110	8.590	35.872	23.065	12.807	80
211.2602	7.3882	679.352	1	1202.214	7.775	8.380	9.480	34.882	7.517	27.365	9
214.7121	2.2537	677.312	2	1009.420	8.488	7.510	9.790	30.810	4.520	26.290	80
203.6347	9.2392	681.924	1	1331.616	9.854	10.280	10.910	34.083	3.353	30.730	12
205.3108	15.7745	682.290	2	1411.714	8.185	9.400	9.530	36.871	23.956	12.915	29
220.0374	9.6739	676.429	2	761.467	8.733	9.600	8.550	17.074	6.583	10.492	56
214.2458	12.2829	678.667	1	1352.859	7.835	8.440	8.480	36.195	5.976	30.220	12
208.1531	20.1296	682.596	2	1207.155	8.093	8.730	9.310	37.176	24.860	12.316	43
218.7812	17.7611	677.251	1	1068.792	7.696	7.970	7.320	37.503	9.986	27.517	9
215.5713	22.0103	678.909	1	1225.965	8.897	8.300	10.430	33.901	5.815	28.087	80
178.1604	2.58	686.774	2	529.357	5.993	6.770	5.200	27.943	16.464	11.479	65
182.4585	3.3853	685.739	2	675.810	8.299	6.710	11.390	26.643	13.373	13.270	118
176.1863	8.7657	689.757	2	430.296	6.266	5.880	5.940	30.214	23.383	6.831	162
182.125	8.6867	686.316	2	750.724	7.165	5.990	8.030	28.227	11.912	16.316	108
182.8965	14.1829	686.960	2	809.043	7.636	7.710	8.040	29.442	13.485	15.957	118
176.071	14.2406	690.133	2	752.614	6.653	7.060	6.360	28.930	15.460	13.470	105
199.4031	21.5621	684.026	1	1185.961	7.803	8.860	8.640	39.084	20.325	18.759	32
192.6728	19.7497	686.974	2	806.559	7.836	7.880	9.020	32.347	7.209	25.138	63
179.906	18.8545	689.348	2	704.425	6.492	6.570	9.160	27.532	9.384	18.148	168
182.2516	22.8553	687.965	2	621.093	6.973	7.380	6.850	26.271	17.326	8.945	176
189.9201	23.4372	687.521	2	646.291	6.892	7.110	7.640	33.550	12.624	20.925	47
176.2993	23.1922	690.192	2	724.825	6.619	7.610	6.810	28.393	15.178	13.215	56
152.8958	1.2365	693.565	2	580.176	6.893	5.890	7.070	27.043	10.233	16.810	121
159.1405	2.8221	693.008	1	506.517	6.616	6.430	6.560	32.494	17.281	15.213	140
164.3483	3.0496	691.448	2	806.440	6.852	7.550	5.950	29.567	15.460	14.107	102
169.9408	2.2908	689.799	2	753.007	6.641	6.390	6.310	30.031	14.678	15.353	49
174.3761	8.6338	690.197	1	660.274	6.779	6.350	6.580	30.154	16.766	13.388	187
157.9089	8.028	693.884	1	656.278	6.425	7.220	6.370	33.223	11.719	21.505	27
168.5404	8.7973	691.524	2	847.093	7.119	7.460	6.480	29.393	15.225	14.168	29
149.6723	10.9095	696.532	2	837.328	6.834	8.290	6.900	35.665	18.678	16.986	32
160.4053	14.9413	694.009	2	1005.848	7.186	7.200	7.360	34.434	15.422	19.012	36
162.8743	9.7567	692.639	1	669.543	6.680	7.540	6.820	34.900	23.580	11.320	125
171.1009	20.9554	691.485	2	761.362	6.574	8.170	7.120	35.926	23.958	11.968	116
154.4894	16.3299	696.257	1	1013.533	7.555	8.640	7.420	34.777	4.381	30.396	9
162.3872	21.537	694.239	2	880.391	6.991	7.670	6.680	34.114	23.356	10.758	182
167.1427	15.5768	692.125	2	1076.514	7.555	7.850	7.530	34.931	20.927	14.004	155
167.8323	23.2968	692.169	2	701.352	6.464	7.610	7.210	35.982	25.419	10.563	159
156.8422	21.0598	696.071	1	904.641	6.943	7.090	8.480	33.442	5.925	27.517	9
127.277	2.1227	706.559	2	817.461	7.211	7.430	6.870	31.369	19.007	12.362	176
133.8719	2.3306	702.755	2	841.734	6.850	6.540	6.480	33.673	16.075	17.598	180
140.2719	2.454	699.527	2	880.203	6.825	6.000	6.820	34.379	13.832	20.547	184
146.6662	2.1663	696.396	2	1101.334	7.902	7.460	7.680	33.070	8.969	24.101	155
143.8022	7.5719	698.388	2	929.061	6.911	7.800	7.290	37.569	21.585	15.984	160
131.6626	8.2354	704.229	2	1014.455	7.631	7.770	8.070	33.148	14.630	18.518	102
138.2444	8.1988	701.171	2	1027.267	6.951	7.450	6.670	35.963	19.231	16.732	40
141.0845	13.0251	699.803	2	864.107	6.964	7.460	7.830	38.739	23.781	14.957	83
148.9271	10.5588	696.878	2	1160.746	7.499	8.640	8.410	36.019	19.895	16.124	32
139.0993	20.151	700.276	2	739.583	6.866	8.160	6.570	35.979	26.817	9.162	12
134.3502	14.9176	701.537	2	938.465	7.358	7.650	7.440	36.923	22.695	14.228	184
127.2808	13.8944	705.025	2	765.351	7.203	8.140	6.980	34.777	25.037	9.740	65
134.7223	21.7044	702.022	2	906.998	6.691	7.050	6.770	34.916	15.119	19.797	49
146.2363	15.6967	698.615	2	978.040	7.212	7.700	8.440	34.983	20.893	14.090	68
125.5078	20.4045	706.124	2	743.459	6.486	7.760	6.470	34.377	9.472	24.904	54
130.0519	19.5348	703.858	2	705.587	6.433	7.620	6.290	36.111	22.903	13.208	132
144.3908	21.2639	699.376	2	952.653	7.181	7.660	7.320	33.082	21.310	11.771	9
115.7464	2.4024	714.121	2	817.463	6.803	6.470	6.330	31.380	16.100	15.280	166
109.683	2.3625	718.345	2	759.400	6.810	6.520	6.570	35.967	22.188	13.779	108
103.3173	3.1691	722.588	2	1044.463	7.885	8.050	7.340	37.813	22.388	15.425	165
120.6976	3.4096	710.945	2	727.671	7.002	7.750	6.590	32.130	20.691	11.439	80
123.0569	9.0846	708.558	2	581.640	7.353	7.430	8.280	32.870	21.577	11.293	102
120.2039	14.3661	708.996	2	890.914	6.791	6.700	8.030	33.779	15.794	17.985	12
115.342	9.2322	713.499	2	1054.355	7.768	7.960	8.010	32.059	13.200	18.858	43
108.0756	8.0523	718.351	2	1047.151	7.308	7.510	8.420	37.331	19.401	17.930	125
103.7443	11.9246	720.139	2	1122.794	7.222	8.080	8.000	38.277	26.383	11.894	68
100.7327	16.9886	720.580	2	990.309	6.769	7.480	6.710	38.349	11.243	27.106	155
110.6916	15.02	714.710	2	1115.809	7.468	7.970	7.510	34.034	21.512	12.522	29
123.4545	18.4523	706.954	2	576.037	5.993	7.070	6.320	34.539	20.335	14.205	195
106.7724	18.445	716.454	2	891.067	6.861	7.850	6.890	37.334	23.019	14.315	105
119.0761	19.2925	709.073	2	805.086	7.879	8.230	8.450	28.140	18.735	9.406	160
102.569	22.1284	718.651	2	750.326	6.616	6.410	7.340	39.660	27.462	12.198	195
90.7071	2.3257	731.743	2	1340.873	8.737	6.850	9.800	36.489	24.093	12.396	57
82.6212	2.8598	736.876	2	1294.435	8.358	7.460	8.640	37.767	25.876	11.891	88
79.2107	15.6781	736.158	2	969.789	7.683	7.760	8.290	37.652	28.277	9.375	103
90.0524	9.4765	729.967	2	1389.112	8.575	8.100	9.060	38.401	25.632	12.769	160
98.8727	9.4398	724.220	2	1424.806	8.450	8.520	8.460	38.319	23.640	14.679	162
76.3658	20.9734	737.466	2	717.983	7.123	7.990	7.500	36.507	26.386	10.122	27
80.8581	8.9871	736.038	2	1471.469	8.474	8.070	9.400	38.317	26.667	11.650	42
93.6015	15.9882	725.486	2	994.492	7.663	8.270	7.360	37.343	25.986	11.356	79
86.3826	15.7675	730.572	2	1024.319	7.753	8.510	7.460	37.887	24.696	13.190	18
83.0437	21.5126	732.376	2	609.993	7.215	7.990	6.930	38.193	27.372	10.821	107
89.7741	21.8698	727.172	2	833.810	7.108	7.700	6.780	40.875	29.248	11.627	68
96.474	21.7598	722.276	2	947.373	7.158	7.830	7.230	40.076	27.673	12.403	42
55.184	5.18	756.319	2	1696.427	9.494	9.680	8.940	32.387	17.167	15.221	49
61.9177	3.6273	751.543	2	1544.838	9.030	8.260	9.010	32.326	13.197	19.129	170
70.7399	3.5389	745.243	2	1556.533	9.179	8.310	8.310	34.594	14.031	20.563	121
63.4648	11.4746	749.492	2	1405.492	8.949	8.840	8.530	31.840	7.534	24.306	80
55.0667	13.1629	757.870	2	1115.153	8.226	7.790	8.560	28.254	10.846	17.408	180
71.0315	12.137	743.122	2	1013.206	9.015	8.790	8.710	34.179	24.003	10.176	28
61.0326	18.8232	751.025	2	1258.060	8.338	8.330	7.650	30.531	14.215	16.316	159
53.5453	18.2015	759.314	2	961.587	7.906	7.650	8.280	26.025	4.119	21.907	168
67.8146	19.027	744.664	2	1316.702	8.466	9.550	7.820	29.712	5.611	24.101	104
33.8075	2.6209	778.343	2	965.779	7.406	6.680	8.050	31.654	9.583	22.070	42
40.8977	3.6995	770.918	2	1126.749	7.783	8.330	6.910	30.645	10.190	20.456	118
46.5465	3.607	763.974	2	938.964	8.134	7.280	7.630	32.343	20.000	12.342	68
27.4599	4.08	782.863	2	969.329	7.550	8.620	7.200	30.475	16.182	14.293	42
31.8313	8.8116	778.960	2	803.227	7.168	7.330	7.710	31.764	19.538	12.226	53
38.6912	9.749	772.654	2	801.929	7.603	7.860	7.800	32.362	17.117	15.245	179
28.7343	13.5719	781.242	2	483.989	6.162	6.670	7.690	30.675	15.613	15.062	27
46.6531	9.7656	764.712	2	947.803	7.607	6.690	8.390	30.101	17.476	12.625	63
24.8297	10.8843	784.160	2	652.986	6.300	7.220	6.900	30.887	17.522	13.365	26
24.6086	17.7878	784.673	2	621.921	6.229	6.650	6.810	31.874	19.982	11.892	102
43.1964	15.5809	770.236	2	769.992	7.181	7.900	7.090	27.680	13.817	13.862	6
36.6606	16.2143	775.841	2	765.948	7.218	7.600	7.360	29.743	20.445	9.298	180
30.6286	18.4557	780.558	2	668.133	6.771	7.510	7.090	25.782	9.890	15.891	49
47.2198	21.3714	766.122	2	842.079	7.327	7.880	7.480	25.847	6.756	19.090	27
34.3766	22.5004	778.510	2	736.473	6.898	7.500	7.570	27.814	13.632	14.182	79
26.2407	23.303	784.629	2	582.712	6.769	7.440	7.590	32.901	21.381	11.521	102
40.5055	21.1228	774.276	2	780.100	7.135	7.820	6.800	28.303	12.064	16.239	27
2.156	3.2035	805.865	2	1132.758	7.454	7.980	6.000	31.579	15.278	16.302	190
12.9759	2.2601	794.165	2	759.178	6.771	7.310	6.300	26.986	6.043	20.943	63
8.39	3.7669	798.803	2	860.626	7.093	7.660	6.580	28.578	14.577	14.001	74
6.8374	9.4176	800.245	2	747.676	6.470	6.610	7.100	30.839	17.706	13.133	26
18.804	2.6485	789.626	2	695.507	6.437	6.560	5.450	29.961	10.018	19.943	63
23.564	2.4881	785.883	2	554.067	6.553	6.410	5.910	29.695	18.174	11.521	19
11.4149	10.9603	794.684	2	954.566	7.042	8.190	6.780	32.268	4.882	27.386	83
1.6684	11.5401	804.498	2	858.767	6.897	8.460	5.670	30.442	19.327	11.115	162
17.7669	8.5955	789.733	2	841.287	6.951	6.640	7.740	32.019	15.357	16.662	140
21.7515	12.678	786.629	2	585.765	6.224	6.760	6.580	31.076	19.434	11.642	28
6.971	15.8354	798.649	2	855.641	6.786	6.760	7.720	31.036	17.878	13.158	28
17.1784	14.7062	790.565	2	766.201	6.727	6.650	7.180	28.512	5.746	22.765	160
23.799	18.1467	785.386	2	657.462	6.498	6.490	7.180	31.815	21.272	10.543	181
12.1695	18.1542	794.311	2	822.587	6.903	8.080	7.070	28.784	14.216	14.568	117
2.3423	19.7	803.873	2	915.847	7.156	7.720	6.510	30.831	20.146	10.685	29
18.3529	20.5515	789.306	2	811.922	7.012	7.420	7.550	28.940	19.094	9.846	173
8.1532	22.4634	796.659	2	881.895	6.926	6.470	8.290	31.191	19.609	11.582	80
297.2399	25.4273	631.676	2	618.684	7.191	8.620	6.720	21.994	7.930	14.064	74
288.7709	28.4304	635.066	2	1005.953	8.117	8.610	8.830	29.922	13.739	16.183	159
281.1582	27.9921	637.749	2	365.292	7.302	6.920	8.970	16.242	4.696	11.546	19
289.7292	34.3	636.339	2	893.797	7.280	7.150	8.150	32.664	11.226	21.438	16
288.3551	40.9228	642.255	2	906.132	7.448	7.320	7.670	31.439	17.789	13.650	151
296.0235	32.5375	635.791	2	816.880	7.907	7.770	7.170	25.677	12.471	13.206	140
278.4496	32.729	641.125	2	412.497	8.847	8.920	9.780	16.921	3.485	13.436	117
284.3581	36.7505	639.838	2	682.004	6.843	7.660	8.020	32.968	18.405	14.563	155
281.1243	40.7606	643.512	2	828.231	7.358	7.540	8.490	29.017	14.602	14.415	156
296.0004	40.166	637.985	2	1125.745	8.314	7.930	7.590	28.944	15.755	13.189	164
289.9699	46.938	645.446	2	852.835	7.993	8.980	7.250	24.680	11.821	12.860	84
277.3141	45.4385	648.100	2	742.522	7.764	9.140	8.240	26.026	5.415	20.611	156
282.8153	46.9975	648.307	2	785.686	7.199	7.680	7.230	28.774	12.762	16.013	121
296.8692	47.8077	645.358	2	871.009	7.143	7.360	6.330	29.438	13.717	15.720	101
252.081	26.2423	661.081	2	797.759	6.517	6.850	6.880	37.148	22.178	14.970	18
257.8202	26.769	657.251	2	826.804	6.882	6.930	7.040	37.515	15.014	22.502	155
263.9186	30.6843	652.149	2	657.938	7.605	8.250	7.330	19.806	7.275	12.531	102
249.8713	31.4117	662.538	2	1048.053	6.943	7.770	6.700	37.370	15.442	21.929	121
268.9594	28.6852	647.509	2	699.444	8.584	9.670	8.910	20.611	4.183	16.428	161
256.3686	30.9343	658.678	1	734.235	7.585	7.670	7.870	30.526	5.994	24.532	36
267.9689	36.6447	649.554	1	639.360	8.431	7.260	9.530	19.603	3.780	15.823	56
254.7417	37.4882	660.293	2	257.154	7.760	8.660	8.100	10.359	4.560	5.799	153
261.5588	38.324	654.975	2	358.313	8.105	8.990	7.600	11.771	3.729	8.042	152
257.2092	44.9042	658.308	2	273.714	8.524	8.110	9.810	8.980	3.925	5.055	186
268.1657	43.5323	649.895	2	500.507	7.790	7.710	8.770	17.219	4.102	13.117	188
250.6266	47.9897	663.306	1	1190.409	7.501	8.930	7.280	37.616	8.318	29.298	83
264.7874	47.0611	653.498	2	437.977	7.809	9.450	8.720	16.237	4.619	11.618	19
245.548	26.5869	664.738	1	996.799	7.113	7.460	7.550	37.533	24.890	12.642	26
238.5678	27.6155	668.142	2	848.142	6.944	6.740	7.500	38.338	26.660	11.679	26
233.1466	29.3882	671.936	2	1261.048	8.234	7.690	8.300	36.676	7.346	29.330	83
244.2977	32.9334	665.547	2	1038.626	6.934	7.280	6.630	40.385	21.584	18.801	180
237.9317	32.8878	668.677	2	872.080	6.794	6.600	7.160	39.855	28.010	11.845	146
233.3	36.8112	672.021	2	1391.917	8.292	8.240	8.690	36.733	11.949	24.784	26
239.8863	39.0985	667.952	2	1318.813	7.309	6.960	8.050	40.842	18.703	22.139	150
249.4475	39.9857	663.364	2	429.488	9.298	9.570	10.400	13.915	3.814	10.101	19
226.5935	42.005	675.211	2	378.472	9.027	10.390	8.660	11.591	3.834	7.757	113
244.2891	41.9404	666.439	2	1125.729	6.867	7.510	7.440	40.851	15.475	25.375	83
234.1301	46.0785	672.037	2	1489.841	8.581	8.620	9.300	35.903	4.315	31.588	12
244.7664	48.0593	666.540	2	846.316	6.488	6.130	7.030	38.759	23.571	15.188	132
239.1642	45.5652	669.064	2	813.375	6.851	7.310	6.490	39.494	25.392	14.103	156
202.1648	24.5025	683.758	1	1532.673	8.555	9.830	8.020	38.831	15.313	23.518	92
217.0019	27.3409	678.682	2	1006.097	7.283	7.440	7.210	34.024	8.026	25.998	104
211.625	26.4596	681.206	2	990.405	7.899	8.260	8.090	33.938	14.245	19.693	45
223.8219	32.997	676.066	2	617.933	9.552	8.380	10.960	11.255	4.394	6.861	174
207.7458	31.3144	682.768	1	935.684	9.590	10.230	9.640	24.889	3.627	21.262	184
214.1392	31.8997	680.541	1	905.125	8.048	7.800	8.630	29.290	5.570	23.720	170
218.5974	38.5795	677.961	2	359.071	8.367	9.410	8.620	11.113	5.365	5.748	98
202.6795	37.9176	683.565	2	1374.401	8.416	8.480	9.230	38.715	16.198	22.517	57
211.2143	40.8857	681.101	2	545.467	9.241	9.550	9.520	10.247	3.857	6.390	126
205.0608	43.8785	683.055	2	1375.449	8.045	8.870	8.080	38.552	20.868	17.684	140
211.4862	47.564	680.334	2	1450.282	7.897	7.800	8.340	41.559	5.506	36.053	92
217.6074	46.9017	678.471	2	1641.768	8.079	7.330	8.840	42.518	4.279	38.239	92
190.21	29.8238	687.688	2	891.923	7.742	8.010	8.670	32.237	8.602	23.635	104
181.1262	29.1141	688.402	2	777.902	7.486	8.080	8.220	27.224	7.678	19.546	165
177.2001	31.0635	690.280	2	695.022	7.553	9.600	9.650	26.153	7.825	18.328	84
196.6244	29.0103	684.876	2	978.535	7.373	7.280	8.250	34.821	24.766	10.055	47
196.2772	35.2102	685.978	2	850.288	7.550	7.190	8.380	38.361	17.191	21.171	26
181.7399	45.1669	689.408	2	1641.635	11.064	11.530	11.120	27.395	10.796	16.599	162
198.1801	41.7307	684.906	2	933.311	7.124	7.150	7.040	38.444	22.635	15.809	45
193.1895	42.196	686.326	2	1005.468	8.650	8.030	9.500	25.854	6.507	19.347	101
198.2684	47.7678	684.499	2	1240.931	7.646	8.330	8.090	38.524	10.172	28.352	57
152.1472	27.0292	697.541	2	1125.611	7.805	9.610	7.020	32.003	15.698	16.305	49
157.2054	25.7346	695.915	2	486.650	6.238	6.320	6.500	34.179	23.061	11.118	132
162.2144	27.4512	694.093	2	778.758	6.827	7.970	7.360	34.765	21.858	12.907	102
174.6172	28.2058	690.710	2	895.327	7.865	8.550	8.540	26.771	5.118	21.654	42
157.7504	32.0013	695.762	2	1145.098	7.594	7.730	9.470	34.942	21.030	13.912	160
152.9827	36.0772	696.196	2	1383.742	8.258	9.250	8.290	32.184	9.130	23.054	40
171.8495	35.7493	690.411	2	977.910	8.788	8.730	10.050	26.279	6.746	19.534	65
166.4473	31.5621	692.721	2	913.918	8.578	10.370	8.810	26.690	7.599	19.091	49
161.8032	39.0541	693.997	2	1747.845	9.232	10.810	9.790	35.040	7.140	27.900	80
155.3673	45.1457	695.024	2	1828.169	8.908	8.800	9.860	35.475	11.154	24.321	26
167.403	42.4391	692.164	1	1487.709	8.647	9.460	8.720	38.163	11.952	26.210	50
170.9481	48.4503	690.670	1	1076.119	7.839	8.220	9.280	40.037	26.414	13.623	28
134.3479	25.1457	702.590	2	901.376	7.360	7.570	7.910	31.881	15.366	16.515	36
148.0916	27.5902	698.586	2	1312.099	8.276	8.600	7.400	33.805	17.529	16.275	160
140.9567	26.7342	700.448	2	912.779	7.214	7.270	7.570	34.484	23.388	11.096	57
135.643	31.6171	702.115	2	959.141	7.951	7.630	8.280	33.010	18.836	14.174	121
142.402	32.3911	699.504	2	1028.017	7.514	7.580	7.930	34.949	20.628	14.321	188
127.2714	27.2551	705.389	2	977.148	7.727	7.620	8.620	32.859	20.209	12.650	101
148.1153	35.525	697.077	2	1297.325	8.041	8.520	8.570	32.500	15.918	16.581	151
128.1413	34.7218	705.252	2	1307.359	8.369	8.750	8.750	32.137	21.130	11.008	161
135.103	39.1262	702.681	2	1183.009	7.950	7.720	8.500	31.334	13.824	17.510	96
141.4225	40.633	699.224	2	1117.475	7.781	8.070	8.440	31.364	14.411	16.953	140
129.3952	43.8913	705.816	2	1482.185	8.408	9.070	8.120	35.054	14.596	20.458	26
136.404	45.9471	703.061	2	1029.219	7.631	7.550	8.100	31.630	19.209	12.422	184
144.2123	46.0443	697.932	2	1088.143	7.445	7.470	7.540	34.276	17.021	17.255	40
109.3055	26.3347	714.224	2	1366.585	8.338	9.240	9.190	37.919	20.910	17.009	49
113.409	31.1925	712.231	2	1599.005	9.263	9.640	9.960	33.207	7.157	26.049	150
103.2478	30.5281	717.891	2	1047.045	7.764	7.820	8.690	39.629	25.539	14.091	102
122.3116	29.4339	707.646	2	1045.886	8.071	9.020	8.220	32.347	15.108	17.239	156
105.9278	36.1861	716.968	2	1344.221	8.258	9.020	9.370	39.051	24.234	14.818	83
119.7425	37.0193	709.953	2	1313.911	8.361	9.050	8.620	33.900	22.500	11.400	56
103.6206	42.7361	718.990	2	1115.290	7.960	8.380	8.540	38.211	25.511	12.700	12
112.9615	39.4209	712.806	2	1228.427	8.200	8.450	9.330	33.592	21.140	12.451	150
117.499	45.2224	710.819	2	1299.566	8.158	8.580	8.270	36.058	20.904	15.154	92
109.9153	46.082	715.105	2	1322.976	8.058	8.500	8.510	34.984	19.484	15.500	94
91.268	25.107	726.072	2	1321.336	8.223	8.680	8.360	41.057	30.217	10.840	121
97.5575	31.0221	721.562	2	1219.082	8.203	8.210	8.540	39.596	25.894	13.702	18
77.3012	30.9358	737.617	2	1295.643	8.405	8.000	9.490	36.113	25.606	10.507	65
83.9869	29.288	732.459	2	1084.675	8.272	8.180	8.680	37.155	27.058	10.097	162
91.1306	33.4978	726.882	2	1502.456	8.567	9.450	8.790	37.098	25.016	12.082	151
77.9548	38.519	737.729	2	1229.019	8.527	9.380	8.200	33.210	22.056	11.153	36
96.9764	39.2565	723.519	2	1180.100	8.469	7.690	9.840	37.413	26.465	10.948	32
84.3728	37.5552	732.798	2	1450.541	8.612	9.390	8.910	35.207	24.097	11.110	27
90.0702	43.4014	728.982	2	1429.440	8.988	10.040	9.080	37.830	22.522	15.308	6
97.1768	46.0042	724.037	2	1330.059	7.804	7.470	8.830	37.958	25.061	12.897	92
81.1811	46.5719	734.760	2	1269.024	8.542	8.160	10.100	36.144	23.293	12.851	140
53.5938	24.9231	757.812	2	1245.759	8.171	8.310	8.680	30.387	6.698	23.689	125
60.4792	27.1394	751.153	2	1588.674	9.215	10.100	9.350	30.351	6.571	23.779	103
53.8886	32.6811	756.723	2	1230.658	8.480	8.220	9.570	27.230	4.716	22.514	43
68.0171	33.33	744.940	2	1423.338	9.195	9.600	10.170	31.430	6.117	25.313	103
59.9374	37.2299	750.450	2	472.728	9.371	10.280	9.530	13.531	3.510	10.020	19
74.1077	30.5725	740.045	2	1238.611	8.597	9.170	8.680	35.469	25.801	9.669	32
51.5418	39.8608	758.287	2	976.712	7.938	8.890	9.200	28.539	5.456	23.082	36
67.986	41.3481	744.641	2	739.001	11.258	10.400	11.680	15.573	3.389	12.183	28
56.6277	44.8388	753.228	2	888.013	9.308	8.840	11.100	22.154	4.055	18.098	45
33.8917	25.0016	778.932	2	889.842	7.722	7.820	8.890	26.628	15.121	11.507	53
26.8441	28.7462	784.679	2	926.873	7.198	7.840	7.610	30.418	16.045	14.373	79
38.1282	30.5418	774.153	2	1002.619	7.832	8.920	7.690	27.774	13.143	14.632	79
27.7021	37.0752	784.159	2	1051.465	7.686	8.070	7.720	29.492	17.780	11.712	53
45.2281	28.8532	766.581	2	982.690	7.984	8.300	8.460	25.350	7.005	18.345	65
42.9773	37.0461	768.048	2	982.205	8.446	9.030	7.880	25.061	3.877	21.185	170
48.8442	35.3104	762.801	2	1013.831	8.056	8.190	8.360	28.031	12.303	15.728	159
31.6155	31.6919	780.961	2	860.238	7.132	7.950	7.750	29.478	13.554	15.925	121
35.0467	38.0484	776.365	2	1087.025	8.312	8.160	8.230	26.647	14.088	12.559	49
27.487	44.7864	783.022	2	1055.891	7.920	8.250	7.520	29.761	17.194	12.568	56
49.1165	42.3336	760.899	2	1337.981	9.051	9.490	9.100	28.105	5.305	22.800	36
34.5193	45.5465	774.938	2	1079.714	8.043	8.360	7.340	29.819	15.386	14.434	181
41.7349	45.5506	767.744	2	1306.549	8.726	9.370	8.640	29.164	14.825	14.339	155
14.9329	25.791	791.612	2	1037.607	7.795	8.230	8.170	26.974	17.676	9.298	125
20.9888	27.9178	789.203	2	881.372	7.209	7.170	8.180	28.973	17.354	11.619	79
2.3925	27.276	802.338	2	1067.258	7.510	8.010	6.830	30.130	17.366	12.764	45
8.0894	30.5971	796.734	2	1058.529	7.869	7.920	8.910	31.321	9.720	21.601	125
14.9404	34.3718	792.760	2	986.036	8.000	7.480	8.320	28.528	17.616	10.911	195
2.4755	35.6777	800.524	2	732.397	7.747	8.310	7.290	31.648	21.629	10.019	45
22.1796	33.6511	789.241	2	866.605	7.256	6.710	7.680	29.520	14.265	15.254	65
