-22.301	35	47.45	-6.9231
-22.301	-5	12.384	45
-22.301	-5	-12.384	45
-22.301	-5	-12.384	-45
-22.301	-5	12.384	-45
-22.301	-5	28.218	25
-22.301	-5	28.218	65
-22.301	-5	-28.218	75
-22.301	-5	-28.218	35
-22.301	-5	-28.218	-5
-22.301	-5	-28.218	-45
-22.301	-5	-28.218	-85
-22.301	-5	28.218	-55
-22.301	-5	28.218	-15
-22.301	-5	47.45	20.769
-22.301	-5	47.45	48.462
-22.301	-5	47.45	76.154
-22.301	-5	-47.45	76.154
-22.301	-5	-47.45	48.462
-22.301	-5	-47.45	20.769
-22.301	-5	-47.45	-6.9231
-22.301	-5	-47.45	-34.615
-22.301	-5	-47.45	-62.308
-22.301	-5	47.45	-90
-22.301	-5	47.45	-62.308
-22.301	-5	47.45	-34.615
-22.301	-5	47.45	-6.9231
-22.301	-45	12.384	45
-22.301	-45	-12.384	45
-22.301	-45	-12.384	-45
-22.301	-45	12.384	-45
-22.301	-45	28.218	25
-22.301	-45	28.218	65
-22.301	-45	-28.218	75
-22.301	-45	-28.218	35
-22.301	-45	-28.218	-5
-22.301	-45	-28.218	-45
-22.301	-45	-28.218	-85
-22.301	-45	28.218	-55
-22.301	-45	28.218	-15
-22.301	-45	47.45	20.769
-22.301	-45	47.45	48.462
-22.301	-45	47.45	76.154
-22.301	-45	-47.45	76.154
-22.301	-45	-47.45	48.462
-22.301	-45	-47.45	20.769
-22.301	-45	-47.45	-6.9231
-22.301	-45	-47.45	-34.615
-22.301	-45	-47.45	-62.308
-22.301	-45	47.45	-90
-22.301	-45	47.45	-62.308
-22.301	-45	47.45	-34.615
-22.301	-45	47.45	-6.9231
-22.301	-85	12.384	45
-22.301	-85	-12.384	45
-22.301	-85	-12.384	-45
-22.301	-85	12.384	-45
-22.301	-85	28.218	25
-22.301	-85	28.218	65
-22.301	-85	-28.218	75
-22.301	-85	-28.218	35
-22.301	-85	-28.218	-5
-22.301	-85	-28.218	-45
-22.301	-85	-28.218	-85
-22.301	-85	28.218	-55
-22.301	-85	28.218	-15
-22.301	-85	47.45	20.769
-22.301	-85	47.45	48.462
-22.301	-85	47.45	76.154
-22.301	-85	-47.45	76.154
-22.301	-85	-47.45	48.462
-22.301	-85	-47.45	20.769
-22.301	-85	-47.45	-6.9231
-22.301	-85	-47.45	-34.615
-22.301	-85	-47.45	-62.308
-22.301	-85	47.45	-90
-22.301	-85	47.45	-62.308
-22.301	-85	47.45	-34.615
-22.301	-85	47.45	-6.9231
22.301	-55	12.384	45
22.301	-55	-12.384	45
22.301	-55	-12.384	-45
22.301	-55	12.384	-45
22.301	-55	28.218	25
22.301	-55	28.218	65
22.301	-55	-28.218	75
22.301	-55	-28.218	35
22.301	-55	-28.218	-5
22.301	-55	-28.218	-45
22.301	-55	-28.218	-85
22.301	-55	28.218	-55
22.301	-55	28.218	-15
22.301	-55	47.45	20.769
22.301	-55	47.45	48.462
22.301	-55	47.45	76.154
22.301	-55	-47.45	76.154
22.301	-55	-47.45	48.462
22.301	-55	-47.45	20.769
22.301	-55	-47.45	-6.9231
22.301	-55	-47.45	-34.615
22.301	-55	-47.45	-62.308
22.301	-55	47.45	-90
22.301	-55	47.45	-62.308
22.301	-55	47.45	-34.615
22.301	-55	47.45	-6.9231
22.301	-15	12.384	45
22.301	-15	-12.384	45
22.301	-15	-12.384	-45
22.301	-15	12.384	-45
22.301	-15	28.218	25
22.301	-15	28.218	65
22.301	-15	-28.218	75
22.301	-15	-28.218	35
22.301	-15	-28.218	-5
22.301	-15	-28.218	-45
22.301	-15	-28.218	-85
22.301	-15	28.218	-55
22.301	-15	28.218	-15
22.301	-15	47.45	20.769
22.301	-15	47.45	48.462
22.301	-15	47.45	76.154
22.301	-15	-47.45	76.154
22.301	-15	-47.45	48.462
22.301	-15	-47.45	20.769
22.301	-15	-47.45	-6.9231
22.301	-15	-47.45	-34.615
22.301	-15	-47.45	-62.308
22.301	-15	47.45	-90
22.301	-15	47.45	-62.308
22.301	-15	47.45	-34.615
22.301	-15	47.45	-6.9231
36.812	25.714	12.384	45
36.812	25.714	-12.384	45
36.812	25.714	-12.384	-45
36.812	25.714	12.384	-45
36.812	25.714	28.218	25
36.812	25.714	28.218	65
36.812	25.714	-28.218	75
36.812	25.714	-28.218	35
36.812	25.714	-28.218	-5
36.812	25.714	-28.218	-45
36.812	25.714	-28.218	-85
36.812	25.714	28.218	-55
36.812	25.714	28.218	-15
36.812	25.714	47.45	20.769
36.812	25.714	47.45	48.462
36.812	25.714	47.45	76.154
36.812	25.714	-47.45	76.154
36.812	25.714	-47.45	48.462
36.812	25.714	-47.45	20.769
36.812	25.714	-47.45	-6.9231
36.812	25.714	-47.45	-34.615
36.812	25.714	-47.45	-62.308
36.812	25.714	47.45	-90
36.812	25.714	47.45	-62.308
36.812	25.714	47.45	-34.615
36.812	25.714	47.45	-6.9231
36.812	51.429	12.384	45
36.812	51.429	-12.384	45
36.812	51.429	-12.384	-45
36.812	51.429	12.384	-45
36.812	51.429	28.218	25
36.812	51.429	28.218	65
36.812	51.429	-28.218	75
36.812	51.429	-28.218	35
36.812	51.429	-28.218	-5
36.812	51.429	-28.218	-45
36.812	51.429	-28.218	-85
36.812	51.429	28.218	-55
36.812	51.429	28.218	-15
36.812	51.429	47.45	20.769
36.812	51.429	47.45	48.462
36.812	51.429	47.45	76.154
36.812	51.429	-47.45	76.154
36.812	51.429	-47.45	48.462
36.812	51.429	-47.45	20.769
36.812	51.429	-47.45	-6.9231
36.812	51.429	-47.45	-34.615
36.812	51.429	-47.45	-62.308
36.812	51.429	47.45	-90
36.812	51.429	47.45	-62.308
36.812	51.429	47.45	-34.615
36.812	51.429	47.45	-6.9231
36.812	77.143	12.384	45
36.812	77.143	-12.384	45
36.812	77.143	-12.384	-45
36.812	77.143	12.384	-45
36.812	77.143	28.218	25
36.812	77.143	28.218	65
36.812	77.143	-28.218	75
36.812	77.143	-28.218	35
36.812	77.143	-28.218	-5
36.812	77.143	-28.218	-45
36.812	77.143	-28.218	-85
36.812	77.143	28.218	-55
36.812	77.143	28.218	-15
36.812	77.143	47.45	20.769
36.812	77.143	47.45	48.462
36.812	77.143	47.45	76.154
36.812	77.143	-47.45	76.154
36.812	77.143	-47.45	48.462
36.812	77.143	-47.45	20.769
36.812	77.143	-47.45	-6.9231
36.812	77.143	-47.45	-34.615
36.812	77.143	-47.45	-62.308
36.812	77.143	47.45	-90
36.812	77.143	47.45	-62.308
36.812	77.143	47.45	-34.615
36.812	77.143	47.45	-6.9231
-36.812	77.143	12.384	45
-36.812	77.143	-12.384	45
-36.812	77.143	-12.384	-45
-36.812	77.143	12.384	-45
-36.812	77.143	28.218	25
-36.812	77.143	28.218	65
-36.812	77.143	-28.218	75
-36.812	77.143	-28.218	35
-36.812	77.143	-28.218	-5
-36.812	77.143	-28.218	-45
-36.812	77.143	-28.218	-85
-36.812	77.143	28.218	-55
-36.812	77.143	28.218	-15
-36.812	77.143	47.45	20.769
-36.812	77.143	47.45	48.462
-36.812	77.143	47.45	76.154
-36.812	77.143	-47.45	76.154
-36.812	77.143	-47.45	48.462
-36.812	77.143	-47.45	20.769
-36.812	77.143	-47.45	-6.9231
-36.812	77.143	-47.45	-34.615
-36.812	77.143	-47.45	-62.308
-36.812	77.143	47.45	-90
-36.812	77.143	47.45	-62.308
-36.812	77.143	47.45	-34.615
-36.812	77.143	47.45	-6.9231
-36.812	51.429	12.384	45
-36.812	51.429	-12.384	45
-36.812	51.429	-12.384	-45
-36.812	51.429	12.384	-45
-36.812	51.429	28.218	25
-36.812	51.429	28.218	65
-36.812	51.429	-28.218	75
-36.812	51.429	-28.218	35
-36.812	51.429	-28.218	-5
-36.812	51.429	-28.218	-45
-36.812	51.429	-28.218	-85
-36.812	51.429	28.218	-55
-36.812	51.429	28.218	-15
-36.812	51.429	47.45	20.769
-36.812	51.429	47.45	48.462
-36.812	51.429	47.45	76.154
-36.812	51.429	-47.45	76.154
-36.812	51.429	-47.45	48.462
-36.812	51.429	-47.45	20.769
-36.812	51.429	-47.45	-6.9231
-36.812	51.429	-47.45	-34.615
-36.812	51.429	-47.45	-62.308
-36.812	51.429	47.45	-90
-36.812	51.429	47.45	-62.308
-36.812	51.429	47.45	-34.615
-36.812	51.429	47.45	-6.9231
-36.812	25.714	12.384	45
-36.812	25.714	-12.384	45
-36.812	25.714	-12.384	-45
-36.812	25.714	12.384	-45
-36.812	25.714	28.218	25
-36.812	25.714	28.218	65
-36.812	25.714	-28.218	75
-36.812	25.714	-28.218	35
-36.812	25.714	-28.218	-5
-36.812	25.714	-28.218	-45
-36.812	25.714	-28.218	-85
-36.812	25.714	28.218	-55
-36.812	25.714	28.218	-15
-36.812	25.714	47.45	20.769
-36.812	25.714	47.45	48.462
-36.812	25.714	47.45	76.154
-36.812	25.714	-47.45	76.154
-36.812	25.714	-47.45	48.462
-36.812	25.714	-47.45	20.769
-36.812	25.714	-47.45	-6.9231
-36.812	25.714	-47.45	-34.615
-36.812	25.714	-47.45	-62.308
-36.812	25.714	47.45	-90
-36.812	25.714	47.45	-62.308
-36.812	25.714	47.45	-34.615
-36.812	25.714	47.45	-6.9231
-36.812	0	12.384	45
-36.812	0	-12.384	45
-36.812	0	-12.384	-45
-36.812	0	12.384	-45
-36.812	0	28.218	25
-36.812	0	28.218	65
-36.812	0	-28.218	75
-36.812	0	-28.218	35
-36.812	0	-28.218	-5
-36.812	0	-28.218	-45
-36.812	0	-28.218	-85
-36.812	0	28.218	-55
-36.812	0	28.218	-15
-36.812	0	47.45	20.769
-36.812	0	47.45	48.462
-36.812	0	47.45	76.154
-36.812	0	-47.45	76.154
-36.812	0	-47.45	48.462
-36.812	0	-47.45	20.769
-36.812	0	-47.45	-6.9231
-36.812	0	-47.45	-34.615
-36.812	0	-47.45	-62.308
-36.812	0	47.45	-90
-36.812	0	47.45	-62.308
-36.812	0	47.45	-34.615
-36.812	0	47.45	-6.9231
-36.812	-25.714	12.384	45
-36.812	-25.714	-12.384	45
-36.812	-25.714	-12.384	-45
-36.812	-25.714	12.384	-45
-36.812	-25.714	28.218	25
-36.812	-25.714	28.218	65
-36.812	-25.714	-28.218	75
-36.812	-25.714	-28.218	35
-36.812	-25.714	-28.218	-5
-36.812	-25.714	-28.218	-45
-36.812	-25.714	-28.218	-85
-36.812	-25.714	28.218	-55
-36.812	-25.714	28.218	-15
-36.812	-25.714	47.45	20.769
-36.812	-25.714	47.45	48.462
-36.812	-25.714	47.45	76.154
-36.812	-25.714	-47.45	76.154
-36.812	-25.714	-47.45	48.462
-36.812	-25.714	-47.45	20.769
-36.812	-25.714	-47.45	-6.9231
-36.812	-25.714	-47.45	-34.615
-36.812	-25.714	-47.45	-62.308
-36.812	-25.714	47.45	-90
-36.812	-25.714	47.45	-62.308
-36.812	-25.714	47.45	-34.615
-36.812	-25.714	47.45	-6.9231
-36.812	-51.429	12.384	45
-36.812	-51.429	-12.384	45
-36.812	-51.429	-12.384	-45
-36.812	-51.429	12.384	-45
-36.812	-51.429	28.218	25
-36.812	-51.429	28.218	65
-36.812	-51.429	-28.218	75
-36.812	-51.429	-28.218	35
-36.812	-51.429	-28.218	-5
-36.812	-51.429	-28.218	-45
-36.812	-51.429	-28.218	-85
-36.812	-51.429	28.218	-55
-36.812	-51.429	28.218	-15
-36.812	-51.429	47.45	20.769
-36.812	-51.429	47.45	48.462
-36.812	-51.429	47.45	76.154
-36.812	-51.429	-47.45	76.154
-36.812	-51.429	-47.45	48.462
-36.812	-51.429	-47.45	20.769
-36.812	-51.429	-47.45	-6.9231
-36.812	-51.429	-47.45	-34.615
-36.812	-51.429	-47.45	-62.308
-36.812	-51.429	47.45	-90
-36.812	-51.429	47.45	-62.308
-36.812	-51.429	47.45	-34.615
-36.812	-51.429	47.45	-6.9231
-36.812	-77.143	12.384	45
-36.812	-77.143	-12.384	45
-36.812	-77.143	-12.384	-45
-36.812	-77.143	12.384	-45
-36.812	-77.143	28.218	25
-36.812	-77.143	28.218	65
-36.812	-77.143	-28.218	75
-36.812	-77.143	-28.218	35
-36.812	-77.143	-28.218	-5
-36.812	-77.143	-28.218	-45
-36.812	-77.143	-28.218	-85
-36.812	-77.143	28.218	-55
-36.812	-77.143	28.218	-15
-36.812	-77.143	47.45	20.769
-36.812	-77.143	47.45	48.462
-36.812	-77.143	47.45	76.154
-36.812	-77.143	-47.45	76.154
-36.812	-77.143	-47.45	48.462
-36.812	-77.143	-47.45	20.769
-36.812	-77.143	-47.45	-6.9231
-36.812	-77.143	-47.45	-34.615
-36.812	-77.143	-47.45	-62.308
-36.812	-77.143	47.45	-90
-36.812	-77.143	47.45	-62.308
-36.812	-77.143	47.45	-34.615
-36.812	-77.143	47.45	-6.9231
36.812	-77.143	12.384	45
36.812	-77.143	-12.384	45
36.812	-77.143	-12.384	-45
36.812	-77.143	12.384	-45
36.812	-77.143	28.218	25
36.812	-77.143	28.218	65
36.812	-77.143	-28.218	75
36.812	-77.143	-28.218	35
36.812	-77.143	-28.218	-5
36.812	-77.143	-28.218	-45
36.812	-77.143	-28.218	-85
36.812	-77.143	28.218	-55
36.812	-77.143	28.218	-15
36.812	-77.143	47.45	20.769
36.812	-77.143	47.45	48.462
36.812	-77.143	47.45	76.154
36.812	-77.143	-47.45	76.154
36.812	-77.143	-47.45	48.462
36.812	-77.143	-47.45	20.769
36.812	-77.143	-47.45	-6.9231
36.812	-77.143	-47.45	-34.615
36.812	-77.143	-47.45	-62.308
36.812	-77.143	47.45	-90
36.812	-77.143	47.45	-62.308
36.812	-77.143	47.45	-34.615
36.812	-77.143	47.45	-6.9231
36.812	-51.429	12.384	45
36.812	-51.429	-12.384	45
36.812	-51.429	-12.384	-45
36.812	-51.429	12.384	-45
36.812	-51.429	28.218	25
36.812	-51.429	28.218	65
36.812	-51.429	-28.218	75
36.812	-51.429	-28.218	35
36.812	-51.429	-28.218	-5
36.812	-51.429	-28.218	-45
36.812	-51.429	-28.218	-85
36.812	-51.429	28.218	-55
36.812	-51.429	28.218	-15
36.812	-51.429	47.45	20.769
36.812	-51.429	47.45	48.462
36.812	-51.429	47.45	76.154
36.812	-51.429	-47.45	76.154
36.812	-51.429	-47.45	48.462
36.812	-51.429	-47.45	20.769
36.812	-51.429	-47.45	-6.9231
36.812	-51.429	-47.45	-34.615
36.812	-51.429	-47.45	-62.308
36.812	-51.429	47.45	-90
36.812	-51.429	47.45	-62.308
36.812	-51.429	47.45	-34.615
36.812	-51.429	47.45	-6.9231
36.812	-25.714	12.384	45
36.812	-25.714	-12.384	45
36.812	-25.714	-12.384	-45
36.812	-25.714	12.384	-45
36.812	-25.714	28.218	25
36.812	-25.714	28.218	65
36.812	-25.714	-28.218	75
36.812	-25.714	-28.218	35
36.812	-25.714	-28.218	-5
36.812	-25.714	-28.218	-45
36.812	-25.714	-28.218	-85
36.812	-25.714	28.218	-55
36.812	-25.714	28.218	-15
36.812	-25.714	47.45	20.769
36.812	-25.714	47.45	48.462
36.812	-25.714	47.45	76.154
36.812	-25.714	-47.45	76.154
36.812	-25.714	-47.45	48.462
36.812	-25.714	-47.45	20.769
36.812	-25.714	-47.45	-6.9231
36.812	-25.714	-47.45	-34.615
36.812	-25.714	-47.45	-62.308
36.812	-25.714	47.45	-90
36.812	-25.714	47.45	-62.308
36.812	-25.714	47.45	-34.615
36.812	-25.714	47.45	-6.9231
36.812	0	12.384	45
36.812	0	-12.384	45
36.812	0	-12.384	-45
36.812	0	12.384	-45
36.812	0	28.218	25
36.812	0	28.218	65
36.812	0	-28.218	75
36.812	0	-28.218	35
36.812	0	-28.218	-5
36.812	0	-28.218	-45
36.812	0	-28.218	-85
36.812	0	28.218	-55
36.812	0	28.218	-15
36.812	0	47.45	20.769
36.812	0	47.45	48.462
36.812	0	47.45	76.154
36.812	0	-47.45	76.154
36.812	0	-47.45	48.462
36.812	0	-47.45	20.769
36.812	0	-47.45	-6.9231
36.812	0	-47.45	-34.615
36.812	0	-47.45	-62.308
36.812	0	47.45	-90
36.812	0	47.45	-62.308
36.812	0	47.45	-34.615
36.812	0	47.45	-6.9231
53.319	11.25	12.384	45
53.319	11.25	-12.384	45
53.319	11.25	-12.384	-45
53.319	11.25	12.384	-45
53.319	11.25	28.218	25
53.319	11.25	28.218	65
53.319	11.25	-28.218	75
53.319	11.25	-28.218	35
53.319	11.25	-28.218	-5
53.319	11.25	-28.218	-45
53.319	11.25	-28.218	-85
53.319	11.25	28.218	-55
53.319	11.25	28.218	-15
53.319	11.25	47.45	20.769
53.319	11.25	47.45	48.462
53.319	11.25	47.45	76.154
53.319	11.25	-47.45	76.154
53.319	11.25	-47.45	48.462
53.319	11.25	-47.45	20.769
53.319	11.25	-47.45	-6.9231
53.319	11.25	-47.45	-34.615
53.319	11.25	-47.45	-62.308
53.319	11.25	47.45	-90
53.319	11.25	47.45	-62.308
53.319	11.25	47.45	-34.615
53.319	11.25	47.45	-6.9231
53.319	33.75	12.384	45
53.319	33.75	-12.384	45
53.319	33.75	-12.384	-45
53.319	33.75	12.384	-45
53.319	33.75	28.218	25
53.319	33.75	28.218	65
53.319	33.75	-28.218	75
53.319	33.75	-28.218	35
53.319	33.75	-28.218	-5
53.319	33.75	-28.218	-45
53.319	33.75	-28.218	-85
53.319	33.75	28.218	-55
53.319	33.75	28.218	-15
53.319	33.75	47.45	20.769
53.319	33.75	47.45	48.462
53.319	33.75	47.45	76.154
53.319	33.75	-47.45	76.154
53.319	33.75	-47.45	48.462
53.319	33.75	-47.45	20.769
53.319	33.75	-47.45	-6.9231
53.319	33.75	-47.45	-34.615
53.319	33.75	-47.45	-62.308
53.319	33.75	47.45	-90
53.319	33.75	47.45	-62.308
53.319	33.75	47.45	-34.615
53.319	33.75	47.45	-6.9231
53.319	56.25	12.384	45
53.319	56.25	-12.384	45
53.319	56.25	-12.384	-45
53.319	56.25	12.384	-45
53.319	56.25	28.218	25
53.319	56.25	28.218	65
53.319	56.25	-28.218	75
53.319	56.25	-28.218	35
53.319	56.25	-28.218	-5
53.319	56.25	-28.218	-45
53.319	56.25	-28.218	-85
53.319	56.25	28.218	-55
53.319	56.25	28.218	-15
53.319	56.25	47.45	20.769
53.319	56.25	47.45	48.462
53.319	56.25	47.45	76.154
53.319	56.25	-47.45	76.154
53.319	56.25	-47.45	48.462
53.319	56.25	-47.45	20.769
53.319	56.25	-47.45	-6.9231
53.319	56.25	-47.45	-34.615
53.319	56.25	-47.45	-62.308
53.319	56.25	47.45	-90
53.319	56.25	47.45	-62.308
53.319	56.25	47.45	-34.615
53.319	56.25	47.45	-6.9231
53.319	78.75	12.384	45
53.319	78.75	-12.384	45
53.319	78.75	-12.384	-45
53.319	78.75	12.384	-45
53.319	78.75	28.218	25
53.319	78.75	28.218	65
53.319	78.75	-28.218	75
53.319	78.75	-28.218	35
53.319	78.75	-28.218	-5
53.319	78.75	-28.218	-45
53.319	78.75	-28.218	-85
53.319	78.75	28.218	-55
53.319	78.75	28.218	-15
53.319	78.75	47.45	20.769
53.319	78.75	47.45	48.462
53.319	78.75	47.45	76.154
53.319	78.75	-47.45	76.154
53.319	78.75	-47.45	48.462
53.319	78.75	-47.45	20.769
53.319	78.75	-47.45	-6.9231
53.319	78.75	-47.45	-34.615
53.319	78.75	-47.45	-62.308
53.319	78.75	47.45	-90
53.319	78.75	47.45	-62.308
53.319	78.75	47.45	-34.615
53.319	78.75	47.45	-6.9231
-53.319	78.75	12.384	45
-53.319	78.75	-12.384	45
-53.319	78.75	-12.384	-45
-53.319	78.75	12.384	-45
-53.319	78.75	28.218	25
-53.319	78.75	28.218	65
-53.319	78.75	-28.218	75
-53.319	78.75	-28.218	35
-53.319	78.75	-28.218	-5
-53.319	78.75	-28.218	-45
-53.319	78.75	-28.218	-85
-53.319	78.75	28.218	-55
-53.319	78.75	28.218	-15
-53.319	78.75	47.45	20.769
-53.319	78.75	47.45	48.462
-53.319	78.75	47.45	76.154
-53.319	78.75	-47.45	76.154
-53.319	78.75	-47.45	48.462
-53.319	78.75	-47.45	20.769
-53.319	78.75	-47.45	-6.9231
-53.319	78.75	-47.45	-34.615
-53.319	78.75	-47.45	-62.308
-53.319	78.75	47.45	-90
-53.319	78.75	47.45	-62.308
-53.319	78.75	47.45	-34.615
-53.319	78.75	47.45	-6.9231
-53.319	56.25	12.384	45
-53.319	56.25	-12.384	45
-53.319	56.25	-12.384	-45
-53.319	56.25	12.384	-45
-53.319	56.25	28.218	25
-53.319	56.25	28.218	65
-53.319	56.25	-28.218	75
-53.319	56.25	-28.218	35
-53.319	56.25	-28.218	-5
-53.319	56.25	-28.218	-45
-53.319	56.25	-28.218	-85
-53.319	56.25	28.218	-55
-53.319	56.25	28.218	-15
-53.319	56.25	47.45	20.769
-53.319	56.25	47.45	48.462
-53.319	56.25	47.45	76.154
-53.319	56.25	-47.45	76.154
-53.319	56.25	-47.45	48.462
-53.319	56.25	-47.45	20.769
-53.319	56.25	-47.45	-6.9231
-53.319	56.25	-47.45	-34.615
-53.319	56.25	-47.45	-62.308
-53.319	56.25	47.45	-90
-53.319	56.25	47.45	-62.308
-53.319	56.25	47.45	-34.615
-53.319	56.25	47.45	-6.9231
-53.319	33.75	12.384	45
-53.319	33.75	-12.384	45
-53.319	33.75	-12.384	-45
-53.319	33.75	12.384	-45
-53.319	33.75	28.218	25
-53.319	33.75	28.218	65
-53.319	33.75	-28.218	75
-53.319	33.75	-28.218	35
-53.319	33.75	-28.218	-5
-53.319	33.75	-28.218	-45
