-22.0 0.0 34.0 141.0
-18.0 0.0 34.0 141.0
-14.0 0.0 34.0 141.0
-10.0 0.0 34.0 141.0
-6.0 0.0 34.0 141.0
-2.0 0.0 34.0 141.0
2.0 0.0 34.0 141.0
6.0 0.0 34.0 141.0
10.0 0.0 34.0 141.0
14.0 0.0 34.0 141.0
18.0 0.0 34.0 141.0
22.0 0.0 34.0 141.0
26.0 0.0 34.0 141.0
30.0 0.0 34.0 141.0
34.0 0.0 34.0 141.0
38.0 0.0 34.0 141.0
42.0 0.0 34.0 141.0
46.0 0.0 34.0 141.0
50.0 0.0 34.0 141.0
54.0 0.0 34.0 141.0
