-34 0 34.0 141.0
-29 0 34.0 141.0
-24 0 34.0 141.0
-19 0 34.0 141.0
-14 0 34.0 141.0
-9 0 34.0 141.0
-4 0 34.0 141.0
1 180 34.0 141.0
6 180 34.0 141.0
11 180 34.0 141.0
16 180 34.0 141.0
21 180 34.0 141.0
26 180 34.0 141.0
31 180 34.0 141.0
