-55 0 34.0 141.0
-50 0 34.0 141.0
-45 0 34.0 141.0
-40 0 34.0 141.0
-35 0 34.0 141.0
-30 0 34.0 141.0
-25 0 34.0 141.0
-20 0 34.0 141.0
-15 0 34.0 141.0
-10 0 34.0 141.0
-5 0 34.0 141.0
0 180 34.0 141.0
5 180 34.0 141.0
10 180 34.0 141.0
15 180 34.0 141.0
20 180 34.0 141.0
25 180 34.0 141.0
30 180 34.0 141.0
35 180 34.0 141.0
40 180 34.0 141.0
45 180 34.0 141.0
50 180 34.0 141.0
55 180 34.0 141.0
